Tweet ID,Username,Content,Created At,User Location,Filtered Location
965714670840635394,annemariayritys,"What are the major risks and impacts on of thawing permafrost on the environment? https://t.co/ghgHOKuPXT #climatechange #climateaction
#environment
#energy https://t.co/WXB73QjeiU",2018-02-19 22:28:14+00:00,"Tampere, Finland",Finland
965713145493778432,YellowDigits,"Oh, Great: There’s Lots of Mercury in the Thawing Permafrost https://t.co/qnxWP3eexh #EarthEnergy #climatechange #Mercury https://t.co/E8xzJfU1Sb",2018-02-19 22:22:10+00:00,Ireland,Ireland
965712179239505920,annemariayritys,"The Arctic Climate is Warming Dangerously Quickly: https://t.co/s90HkiXQyx #climatechange #climateaction
#environment
#energy https://t.co/3QqKjaL9iD",2018-02-19 22:18:20+00:00,"Tampere, Finland",Finland
965711463309545472,annemariayritys,"How is climate change affecting your home country?
https://t.co/nb9jeqOkzU #climatechange #climateaction
#environment
#energy https://t.co/RaFxqvkjem",2018-02-19 22:15:29+00:00,"Tampere, Finland",Finland
965671431693651974,SasjaBeslik,“The #Arctic is going through the most unprecedented transition in human history.” #climatechange https://t.co/WpNfRR1klJ,2018-02-19 19:36:25+00:00,"Stockholm, Sweden",Sweden
965223136462426113,UNFCCC,Kids have every reason to throw #climate-tantrums https://t.co/TMPptART4v The fantastically illustrated story ‘The Tantrum that Saved the World’ by @megan_herbert and @MichaelEMann uses #imagination and #science to teach every child about the effects of #climatechange https://t.co/4auaVVDTyz,2018-02-18 13:55:03+00:00,"Bonn, Germany",Germany
965709668336185345,kevin_stewien,"What is going to rise rapidly is what is being seen, as many are loosing their homes, lives and everything they have, due to the hoax and lie of CLIMATE CHANGE!
That was an Obama failed science experiment that backfired on the WORLD people! https://t.co/YrJRXcihMb",2018-02-19 22:08:21+00:00,Ireland- Proudly South African,Ireland
965709133042380805,annemariayritys,"What is Anthropogenic Change? Learn more here:  
https://t.co/e4sxgHL6ol #climatechange #climateaction
#environment
#energy https://t.co/GASGG5wQxc",2018-02-19 22:06:13+00:00,"Tampere, Finland",Finland
965708822730936320,jm22381,"En lugar de crecer como debería en invierno, el hielo marino de Alaska se ha reducido drásticamente https://t.co/kU6sCAtSSg #ClimateChange #GlobalWarming #Sea #Ice @Geofysen 
@BjerknesBCCR @UiB https://t.co/dcNqKuXHN3",2018-02-19 22:04:59+00:00,Madrid,Spain
965148973056036864,CaritasEuropa,"This new publication will transform your Sunday! Read ""Engaging in the 2030 Agenda through the lens of Laudato Si’"" here; https://t.co/pb4emb2RLH https://t.co/e2j3hk6fPx",2018-02-18 09:00:21+00:00,Brussels,Belgium
965706634638053377,annemariayritys,"Why do Arctic environmental changes threaten Arctic life?https://t.co/ghgHOKuPXT #climatechange #climateaction
#environment
#energy https://t.co/KClZuxK4cN",2018-02-19 21:56:18+00:00,"Tampere, Finland",Finland
965706580825202688,UlrikaBarkstrom,"Lifechanging ...?!
A must read! 😃 https://t.co/Bj35jqyMIe

#money #sustainability #aid #tech #innovation #business #security #climatechange https://t.co/TWWFIlvPnA",2018-02-19 21:56:05+00:00,"Töreboda, Sweden",Sweden
965705216606818304,JulesPrast,History lessons from climate change: “How the Dutch flourished in the Little Ice Age” - @washingtonpost https://t.co/zInVxzl1sz,2018-02-19 21:50:40+00:00,Netherlands,Netherlands
965667637425528838,KlimapolisLab,Successful first day of the @Klimapolis_ project kick-off meeting in the Brazilian National Institute for Space Research (INPE). Lots of new ideas! https://t.co/9T8XDQG6RG,2018-02-19 19:21:20+00:00,"Hamburg, Germany",Germany
965704594977411072,annemariayritys,"""Love is flower like. Friendship is like a sheltering tree"". ~S.T.Coleridge https://t.co/MPVLDEnDkE #climatechange #climateaction
#environment
#energy https://t.co/wuXLrzNykI",2018-02-19 21:48:12+00:00,"Tampere, Finland",Finland
965702440761876480,CREAF_ecologia,"We will follow, comment and spread all this new information thanks to our researcher @lluisbrotons one of the experts of the @IPBES 🐝🌱🌷 #ecosystemservices #biodiversity #ClimateChange #evidencebased #SDGs https://t.co/Wzz1lyaKNs",2018-02-19 21:39:38+00:00,Bellaterra (Barcelona),Spain
965544659501158400,IPBES,"#ComingSoon - 4 major @IPBES #RegionalAssessment reports on biodiversity and ecosystem services covering Africa, Asia-Pacific, Americas and Europe and Central Asia will be launched at #IPBES6 in March! https://t.co/cf8FcYvWK3",2018-02-19 11:12:40+00:00,"Bonn, Germany",Germany
965702132686098432,annemariayritys,"Why are Arctic fisheries under threat due to climate change?
https://t.co/ghgHOKuPXT #climatechange #climateaction
#environment
#energy https://t.co/QaaePlX0W6",2018-02-19 21:38:24+00:00,"Tampere, Finland",Finland
965701571806924800,tomkenis,..@Ford https://t.co/Ls5X2V8pzx #electriccars #fossifuels #oilandgas #climatechange,2018-02-19 21:36:11+00:00,Brussels,Belgium
965701557940576257,AgrilandIreland,"Climate change discussion to continue when the Agriculture Committee meets tomorrow
 https://t.co/jtjQlBfclF",2018-02-19 21:36:07+00:00,Ireland,Ireland
965699819787505665,annemariayritys,"What do you know about climate change? https://t.co/xmoWjxiA6F
Denying climate change &amp; its environmental impacts is no longer an option. #climatechange #climateaction
#environment
#energy https://t.co/8R9VVdiiic",2018-02-19 21:29:13+00:00,"Tampere, Finland",Finland
965699207876235264,MagWes,Don’t jump to conclusions about climate change and civil conflict https://t.co/lMJHF7Egqv,2018-02-19 21:26:47+00:00,"Gävle, Sweden",Sweden
965698921459838977,Watersun555,Climate change spells turbulent times ahead for air travel https://t.co/t1r4etVyap,2018-02-19 21:25:39+00:00,Dublin Ireland ,Ireland
965698882519826432,annemariayritys,"Why Are Arctic Fisheries About to Disappear? Learn more here: https://t.co/AFJFtovMbw #climatechange #climateaction
#environment
#energy https://t.co/Yr64qQeYVd",2018-02-19 21:25:30+00:00,"Tampere, Finland",Finland
965698584799834120,teachhistngeog,Evaluate implications of climate change. #LO2.6 https://t.co/01lv7lnQJ2,2018-02-19 21:24:19+00:00,Ireland,Ireland
965663616157528064,Planetary_Sec,"🌎 

Wake up world!

Before-and-after photos of US cities in the year 2100 

https://t.co/S947E87Jig

#Miami #NYC #SanFrancisco #DC #climatechange #science #risk #investment #insurance #health #future https://t.co/8uBHdU9ANB",2018-02-19 19:05:21+00:00,"Burgh-Haamstede, Netherlands",Netherlands
959214408403701760,annemariayritys,"""If you truly love nature, you will find beauty everywhere"". ~Vincent van Gogh https://t.co/8avG7MVS0E #climatechange #climateaction https://t.co/juEK4O0JWC",2018-02-01 23:58:30+00:00,"Tampere, Finland",Finland
959213862024343553,annemariayritys,"""If trees could scream, would we be so cavalier about cutting them down""? https://t.co/8avG7MVS0E #climatechange #climateaction https://t.co/5xGQ92IRPY",2018-02-01 23:56:20+00:00,"Tampere, Finland",Finland
959213600983404544,Mar_louis_,"Forget #Bitcoin, #Planting #Trees Can Offer Amazing Returns | #Sustainable Brands | #sustainability #climatechange #mitigation #business |https://t.co/DNfK0LPpmQ via @SustainBrands",2018-02-01 23:55:18+00:00,Paris,France
959212278221504512,UlrikaBarkstrom,"Lifechanging ....?!!
On Amazon: 🤓 https://t.co/QIZlcGrQO6

#money #sustainability #aid #tech #innovation #business #security #climatechange",2018-02-01 23:50:03+00:00,"Töreboda, Sweden",Sweden
959211593031737344,annemariayritys,"""FAO. We have a window of opportunity to stabilize global temperatures to safe levels but we must act NOW."" https://t.co/nb9jeqOkzU #climatechange #climateaction https://t.co/KqCr5J2A9y",2018-02-01 23:47:19+00:00,"Tampere, Finland",Finland
959210822764519425,annemariayritys,"""If the present climate warming continues, impacts are to increase, affecting ecosystems across the Arctic"". 
-ACIA (Arctic Climate Impact Assessment) https://t.co/ghgHOKuPXT #climatechange #climateaction https://t.co/T3kuBLgCz8",2018-02-01 23:44:16+00:00,"Tampere, Finland",Finland
959210310027669505,annemariayritys,What Is Hiding Within Permafrost? Find out here: https://t.co/n8TaT5KKaw #climatechange #climateaction https://t.co/mmiGca4fpA,2018-02-01 23:42:13+00:00,"Tampere, Finland",Finland
959208306043736065,annemariayritys,"""Great things take time to grow"". https://t.co/MPVLDEnDkE #climatechange #climateaction https://t.co/HJLNbKTSvl",2018-02-01 23:34:16+00:00,"Tampere, Finland",Finland
959207818195881984,annemariayritys,Thawing Permafrost A Huge Risk: https://t.co/T6ti4KWTzh #climatechange #climateaction https://t.co/HnwEvhFOcj,2018-02-01 23:32:19+00:00,"Tampere, Finland",Finland
959205713175351296,mduchenski,Here it is: Productivity growth with effective fight against #climatechange requires new mindset called #CarbonProductivity | @MichaelEMann @ErikSolheim https://t.co/QJYCeRbQpw,2018-02-01 23:23:57+00:00,"Leverkusen, Germany",Germany
959205531742334977,annemariayritys,"""100% renewable energy is not a dream. It is reality"". -The Climate Reality Project https://t.co/xmoWjxiA6F #climatechange #climateaction https://t.co/Q0JGtOF8UL",2018-02-01 23:23:14+00:00,"Tampere, Finland",Finland
959205028832645123,annemariayritys,"""Dream audaciously. Have the courage to fail forward. Act with urgency"". 
-Phil Knight https://t.co/xmoWjxiA6F #climatechange #climateaction https://t.co/fWpn4csRBs",2018-02-01 23:21:14+00:00,"Tampere, Finland",Finland
959204301800398854,annemariayritys,Climate Change Transforms Arctic Rivers: https://t.co/zMGVKG7LZh #climatechange #climateaction https://t.co/om13NQOe31,2018-02-01 23:18:21+00:00,"Tampere, Finland",Finland
959203660596203521,FAOKnowledge,#DYK Greenhouses protect #crops from extreme weather conditions allowing year-round production &amp; better control over pests?  #climatechange #ZeroHunger https://t.co/m9rgWoSUm4,2018-02-01 23:15:48+00:00,"Rome, Italy",Italy
959202279084777472,annemariayritys,"""Nature is full of infinite causes that have never occurred in experience"". ~Leonardo da Vinci https://t.co/8avG7MVS0E #climatechange #climateaction https://t.co/LliiTWwMLY",2018-02-01 23:10:19+00:00,"Tampere, Finland",Finland
959201533501067264,annemariayritys,"""Amnesty International and Greenpeace International: All states are obliged under international human rights law (IHRL) to prevent harm, including rights to a healthy environment."" https://t.co/nb9jeqOkzU #climatechange #climateaction https://t.co/ydmwCOL6So",2018-02-01 23:07:21+00:00,"Tampere, Finland",Finland
959200760935436290,LalaHMur,Dr. Cass Sunstein and his entertaining and enlightening talk on asymmetrical updating and public beliefs on climate change @LSEpublicevents https://t.co/71f1YxKqFs,2018-02-01 23:04:17+00:00,Barcelona,Spain
959199285312151553,annemariayritys,Can Circular Economies Save Our Planet? Learn more here: https://t.co/gCLIgTwzVu #climatechange #climateaction https://t.co/e71Ekk6bLz,2018-02-01 22:58:25+00:00,"Tampere, Finland",Finland
959198788014497792,annemariayritys,Arctic Climate Change a Global Problem: https://t.co/BnZ0RurP6w #climatechange #climateaction,2018-02-01 22:56:26+00:00,"Tampere, Finland",Finland
959197976756441089,annemariayritys,"""The implications of climate change and changes in UV radiation for humans are many and complex"". -ACIA (Arctic Climate Impact Assessment) https://t.co/ghgHOKuPXT #climatechange #climateaction https://t.co/ec6pcy3G7D",2018-02-01 22:53:13+00:00,"Tampere, Finland",Finland
959197561180450816,joachimjlayes,We can battle climate change without Washington DC. Here's how https://t.co/R1J7XxOoHm https://t.co/tyrovmk0QY,2018-02-01 22:51:34+00:00,Germany,Germany
959196823398309888,KomulainenV,"#EU #RenewableEnergy targets of 2020 already met by 11 states, #Sweden and #Finland at the top. Fight #climatechange https://t.co/c7EXWsjaRO",2018-02-01 22:48:38+00:00,"Espoo, Finland",Finland
959196226813128704,annemariayritys,"""MSC: There are more than 20K MSC labelled, certified sustainable seafood products."" https://t.co/nb9jeqOkzU #climatechange #climateaction https://t.co/eESU48frs1",2018-02-01 22:46:16+00:00,"Tampere, Finland",Finland
959195500636508160,annemariayritys,Wind Energy Fastest Growing Source of Electricity Worldwide: https://t.co/jZZ4cUo63V #climatechange #climateaction https://t.co/1UD3XYLDWI,2018-02-01 22:43:22+00:00,"Tampere, Finland",Finland
959194620054958082,icp_lab,Alpine Tales 2018 - thanks for great workshops: Mary Frances 'New Narratives for the Passionate Politics of Climate Change' + Chris Walker 'Exploring the Meanings of Homeland'   (PS. it's snowing! ☺️❄️) https://t.co/8g3YJ5ofby,2018-02-01 22:39:53+00:00,"Padua, Italy + international",Italy
959194287899660289,Kosowsko,Is going vegan actually helping battle climate change? #nocruelty #govegan #food #vegan #lifestyle https://t.co/ptz48CgttJ,2018-02-01 22:38:33+00:00,"Berlin, Germany",Germany
959193218679177216,annemariayritys,How To Guarantee Arctic Environmental Well-Being: https://t.co/t4s0cZEVtD #climatechange #climateaction https://t.co/NQCnYDGzIC,2018-02-01 22:34:18+00:00,"Tampere, Finland",Finland
959192694110158849,annemariayritys,Arctic Well-Being Essential For Earth: https://t.co/7lZdFdmST5 #climatechange #climateaction https://t.co/bLnL1keK94,2018-02-01 22:32:13+00:00,"Tampere, Finland",Finland
959191978880716802,annemariayritys,"""Ocean energy can contribute toward the protection of our atmosphere without damaging marine ecosystems"". -Fred Krupp https://t.co/xmoWjxiA6F #climatechange #climateaction https://t.co/Ug52tsM26t",2018-02-01 22:29:23+00:00,"Tampere, Finland",Finland
959190761030979586,elebaldassarri,US lagging behind in Arctic arms race - The New Paper https://t.co/1lbNGDZzVV #arctic #climatechange,2018-02-01 22:24:32+00:00,"Berlin, Germany",Germany
959190191482265602,annemariayritys,"How Well Protected Is Our Ozone Layer? Learn more here: 
https://t.co/0Lo0pYGXGP #climatechange #climateaction https://t.co/UQXVinKtwS",2018-02-01 22:22:17+00:00,"Tampere, Finland",Finland
959189472955990017,annemariayritys,What Is An ERU (Emission Reduction Unit)? Learn more here: https://t.co/bxit8GNRlq #climatechange #climateaction https://t.co/7n0aZ9SAAb,2018-02-01 22:19:25+00:00,"Tampere, Finland",Finland
959189110140358656,MagnusCarlbring,"As Day Zero nears, Cape Town's drought is a stark reminder: climate change can cause conflict https://t.co/dLYlZQTdOp",2018-02-01 22:17:59+00:00,"Stockholm, Sverige",Sweden
959188813527638016,JosHiddlesLeon,"@hopesandrea1 No, it's not all gone yet. Fortunately the coral can still reproduce, we all just need to do our part to stop climate change!
If you'd like to know more about it, I suggest you watch Blue Planet 2, it's such a good documentary 😊",2018-02-01 22:16:48+00:00,The Netherlands.,Netherlands
959188638079832064,Coastclean3zero,"Hitting the sand dunes this sunday as the tide times are not working out. 1400hrs if your free for 30 mins ! @Coastclean3zero
#ClimateChange #plasticpollution
@CleanCoasts https://t.co/lGovAROQ9e https://t.co/fVWqlvHDoM",2018-02-01 22:16:06+00:00,"Dublin City, Ireland",Ireland
959188152077504513,Douglas_Nilsson,‘Silver bullet’ to suck CO2 from air and halt climate change ruled out https://t.co/hpO9Jr9in8,2018-02-01 22:14:10+00:00,"Stockholm, Sweden, Earth",Sweden
959187405885624320,annemariayritys,"""The best time to plant a tree was 20 years ago. The best time is now"". ~African Proverb https://t.co/MPVLDEnDkE #climatechange #climateaction https://t.co/lb20eSw7aZ",2018-02-01 22:11:13+00:00,"Tampere, Finland",Finland
959186680778457089,annemariayritys,Ice Sheet Loss in Greenland Accelerating: https://t.co/nvPCTSJbBK #climatechange #climateaction https://t.co/QBSBNDOQy1,2018-02-01 22:08:20+00:00,"Tampere, Finland",Finland
959186160420642817,annemariayritys,"""Trees are my temples and forests my cathedrals"". ~M.Gorbachev https://t.co/MPVLDEnDkE #climatechange #climateaction https://t.co/LQEuUxQLpQ",2018-02-01 22:06:16+00:00,"Tampere, Finland",Finland
959186120457293825,jellsmoor,"New Documentary on #GreeningTheIslands @GianniChianetta from last year's conference on #Favignana #Italy explains why sustainable practices are vital for #islands and the links to culture &amp; history.

#smartisland #energyisland #greenisland #climatechange
https://t.co/8szzjfheE7",2018-02-01 22:06:06+00:00,"Lisbon, Portugal",Portugal
959186084616900609,JosOlivier,"Polar bears could become extinct faster than was feared, study by USGS says.
The animals facing an increasing struggle to find enough food to survive as climate change steadily transforms their environment.

https://t.co/zMt6oiC3cU",2018-02-01 22:05:58+00:00,The Netherlands,Netherlands
959184778368086016,BKOH4062,"America’s Top Weather #Scientists Offer To Set #DonaldTrump Straight On #ClimateChange. #Climate #ClimateChangeIsReal #GlobalWarming #ClimateAction #ActOnClimate #Science #ScienceMatters #FactsMatter #NOAA #OnePlanet #FutureGenerations 
https://t.co/mWZfQI1rnu",2018-02-01 22:00:46+00:00,London Via Dublin,Ireland
959184167614517249,annemariayritys,"""Keep calm and plant a tree"". https://t.co/MPVLDEnDkE #climatechange #climateaction https://t.co/JGz3BviJI5",2018-02-01 21:58:20+00:00,"Tampere, Finland",Finland
959183776495624194,UlrikaBarkstrom,"Fun &amp; Inspiring!!!
A must read! 😃 https://t.co/ghWjaOY5SO

#money #sustainability #aid #tech #innovation #business #security #climatechange https://t.co/lEIp14xTZ4",2018-02-01 21:56:47+00:00,"Töreboda, Sweden",Sweden
956208466925883396,FAOKnowledge,Soil is a non-renewable resource. Preserving it is essential for food security and our sustainable future. #soils #ZeroHunger https://t.co/x3AVwv5PqO,2018-01-24 16:53:58+00:00,"Rome, Italy",Italy
959183665359216641,annemariayritys,"""EC. IPCC = Intergovernmental body established to provide an objective source of information about climate change."" https://t.co/nb9jeqOkzU #climatechange #climateaction https://t.co/Pn1KLl4Uil",2018-02-01 21:56:21+00:00,"Tampere, Finland",Finland
966099761987235840,annemariayritys,"How well do you understand the laws of nature?
https://t.co/xmoWjxiA6F #climatechange #climateaction
#environment
#energy https://t.co/sWKtCBCb6z",2018-02-20 23:58:27+00:00,"Tampere, Finland",Finland
966097887829676032,UlrikaBarkstrom,"Fun &amp; Inspiring!!!
A must read! 😃 https://t.co/iaPx6Qs1Lp

#money #sustainability #aid #tech #innovation #business #security #climatechange",2018-02-20 23:51:00+00:00,"Töreboda, Sweden",Sweden
966097732330016768,annemariayritys,"How Temperature Shifts Impact the Climate and Environment (in The Arctic): https://t.co/6vvAGEBMOa #climatechange #climateaction
#environment
#energy https://t.co/byHF5Uy78V",2018-02-20 23:50:23+00:00,"Tampere, Finland",Finland
966095434140790785,annemariayritys,"Why Greenhouse Gas Reservoirs Are Important in Combating Climate Change:  https://t.co/VOKNbKxUxI #climatechange #climateaction
#environment
#energy https://t.co/IutzQnXv2J",2018-02-20 23:41:15+00:00,"Tampere, Finland",Finland
966093163697004544,annemariayritys,"How much do you appreciate the free gifts of the environment and nature?
https://t.co/8avG7MVS0E #climatechange #climateaction
#environment
#energy https://t.co/qkNQaz2Qut",2018-02-20 23:32:14+00:00,"Tampere, Finland",Finland
966090642974756864,annemariayritys,"What causes sea level rise worldwide? https://t.co/ghgHOKuPXT #climatechange #climateaction
#environment
#energy https://t.co/2KEsvEFCFd",2018-02-20 23:22:13+00:00,"Tampere, Finland",Finland
966088982957346818,FatinTawfig,Could tackling climate change help bring peace to South Sudan? | @Adela_Suliman  https://t.co/EQdk8lg9pL,2018-02-20 23:15:37+00:00,Germany,Germany
966088929828048898,annemariayritys,"Why is methane referred to as an environmental wildcard in terms of assessing climate risks? https://t.co/ghgHOKuPXT #climatechange #climateaction
#environment
#energy https://t.co/VjxQC8hDZc",2018-02-20 23:15:24+00:00,"Tampere, Finland",Finland
966088064736034817,WMA_arch,Great to see Duncan Stewart getting green leader award 2018 @EcoEye #GreenAwardsIRL - created more focus on climate change in the last 40 years than everyone else put together!,2018-02-20 23:11:58+00:00,"Cork, Ireland",Ireland
966086385684959236,annemariayritys,"What Is An ERU (Emission Reduction Unit)? Learn more here: https://t.co/bxit8GNRlq #climatechange #climateaction
#environment
#energy https://t.co/bkF7AVHfeH",2018-02-20 23:05:18+00:00,"Tampere, Finland",Finland
966083853919117314,annemariayritys,"Why are environmental degradation and climate change so expensive?
https://t.co/xmoWjxiA6F #climatechange #climateaction
#environment
#energy https://t.co/auBGp4zkTG",2018-02-20 22:55:14+00:00,"Tampere, Finland",Finland
966083313369788416,GERClimatEnergy,"In #G7 Working Group on #climatechange &amp; #fragility we are studying Lake #Chad 2 improve #PredictiveAnalytics &amp; define intervention points 2 mitigate #security #risks arising from #climatechange.
@G7Canada @G7Climate @adelphi_berlin @WFP @save_children @Planetary_Sec @WRIClimate https://t.co/JNbScYLp57",2018-02-20 22:53:05+00:00,"Berlin, Germany",Germany
966083143332782080,Spanishcountry,"As the Trump administration retreats on climate change, US cities are moving forward https://t.co/lKBcgfc9z2 via @ConversationUS",2018-02-20 22:52:24+00:00,"Eaubonne, 95, France",France
966083054585425920,realfriendshawn,"find comfort in t fact that millenials r our future, we r more educated &amp; understandin of climate changes/sexualities/issues etc than our LEADERS. today its scary but in 30years ill bless them for being so dumb our generation had to take responsibility before graduatin highschool https://t.co/eQDgIYdHGa",2018-02-20 22:52:03+00:00,"Stockholm, Sverige",Sweden
966081592346267648,annemariayritys,"What are some of the many reasons to protect forests?
https://t.co/nb9jeqOkzU #climatechange #climateaction
#environment
#energy https://t.co/ANI07fIuAe",2018-02-20 22:46:15+00:00,"Tampere, Finland",Finland
966079354244620290,annemariayritys,"Why Coral Reefs Are Suffering From Climate Change: https://t.co/d1FOeXO8Bg #climatechange #climateaction
#environment
#energy https://t.co/v8IjOl2ElQ",2018-02-20 22:37:21+00:00,"Tampere, Finland",Finland
966077980840792065,danielerasmus,Tax: Governments should make better use of energy taxation to address climate change https://t.co/awoWm7GmeQ via @newsconsole,2018-02-20 22:31:54+00:00,Amsterdam (I do try),Netherlands
966077312151310337,MriaMitterer,"Climate change brings melting ice, and cruise passengers, to Canada https://t.co/8fO8kyXNWD",2018-02-20 22:29:14+00:00,Hungary,Hungary
966077050783240194,annemariayritys,"What does decarbonisation of the power sector signify?
https://t.co/nb9jeqOkzU #climatechange #climateaction
#environment
#energy https://t.co/lHcGsqENnS",2018-02-20 22:28:12+00:00,"Tampere, Finland",Finland
966074538911043584,annemariayritys,"Why Clean Technologies Are At The Core of Tackling Climate Change: https://t.co/JqE1JhTuTn #climatechange #climateaction
#environment
#energy https://t.co/Dcbyq4JgE2",2018-02-20 22:18:13+00:00,"Tampere, Finland",Finland
966073861816094722,annemariayritys,"NGO´s Cooperating To Tackle Climate Change: https://t.co/GSW4jslVrc #climatechange #climateaction
#environment
#energy https://t.co/fxwu8dQbKs",2018-02-20 22:15:32+00:00,"Tampere, Finland",Finland
966073235849797634,munozdormoy,#Women4Climate We can’t fight #climatechange without half of humankind. Female leaders must show the path and empower women in all fields https://t.co/ZyBOKtmI6F,2018-02-20 22:13:02+00:00,"Paris, France",France
966073127716507649,zero_dot1,#CoinBlockerLists https://t.co/Kr9FPY4T7v @VriesHd @ninoseki @thlnk3r @tecsmartsec @bad_packets @smokingwheels @GelosSnake @sbetamc @xd4rker @BleepinComputer @BBcan177 @oxytocinated #Cryptojacking I think cryptojacking also contributes to climate change. https://t.co/tdaTGXWHD3,2018-02-20 22:12:37+00:00,Germany,Germany
966071718031822848,Ballynamona,"Finishing off a presentation for Thursday in the RDS, Dublin for the Greenschools Expo.  Including @Sagemidleton to show how a business reduce their food miles by buying local, benefitting the local economy and can fight climate change.  If everyone did it... #12mile https://t.co/v1OTFXyPAI",2018-02-20 22:07:00+00:00,"Cork, Ireland",Ireland
966071566021943298,annemariayritys,"What are the impacts of climate change on food safety and health?
https://t.co/nb9jeqOkzU #climatechange #climateaction
#environment
#energy https://t.co/FCPgi1Lmgw",2018-02-20 22:06:24+00:00,"Tampere, Finland",Finland
966070133629313026,CirculoVerdeEs,"El informe CDP destaca a @ferrovial  y @Telefonica por su lucha contra el #cambioclimático
“Climate Change Report 2017” señala que el 92% de las empresas encuestadas han implementado medidas para reducir sus #emisiones.
https://t.co/dVmJzvOcPp https://t.co/zuouUcPr8p",2018-02-20 22:00:43+00:00,Spain,Spain
965720062224150529,estevecorbera,The book / special issue REDD+ Crossroads Post Paris (with @HeikeSchroeder) is already out - Please help us disseminate and contact us privately if interested https://t.co/ic0H2P1HZd @ICTA_UAB @CoupledITN @GlobalLandP,2018-02-19 22:49:39+00:00,Barcelona,Spain
965658636591730688,_MCII_,Our board members @christophbals and @PeterHoeppe were invited to a high level panel discussion with @PEspinosaC about the diplomacy of #climatechange. #climateaction @UNFCCC https://t.co/lR9fXL7y6J,2018-02-19 18:45:34+00:00,"Bonn, Germany",Germany
966069012517064704,annemariayritys,"Biomass As a Source of Energy Worldwide: https://t.co/ce1P2zEQrV #climatechange #climateaction
#environment
#energy https://t.co/jozwHFLSP2",2018-02-20 21:56:15+00:00,"Tampere, Finland",Finland
965803967488897024,nytopinion,"If you want to stop school shootings, it’s not enough just to vent and march. It’s necessary to let people from Red America lead the way, and to show respect to gun owners at all points https://t.co/BBrlNIlzY3",2018-02-20 04:23:04+00:00,"NYC, London, Paris, Hong Kong",France
966067032197386242,annemariayritys,"""You are the last, best hope of Earth"". 
-Leonardo DiCaprio https://t.co/xmoWjxiA6F #climatechange #climateaction
#environment
#energy https://t.co/Xbbq5wbaj5",2018-02-20 21:48:23+00:00,"Tampere, Finland",Finland
966066112122310656,bonnard_reynald,"""It is increasingly clear that it is impossible to separate #environmental concerns from global advancement and that addressing both will require us to fundamentally rethink and resize our solutions."" by @G_Boccaletti
#innovation #climatechange
https://t.co/ACgfibOJoD @nature_org",2018-02-20 21:44:44+00:00,Paris,France
966064471771963393,annemariayritys,"How do trees and forests prevent environmental degradation?
https://t.co/MPVLDEnDkE #climatechange #climateaction
#environment
#energy https://t.co/auyBAZiKQq",2018-02-20 21:38:13+00:00,"Tampere, Finland",Finland
966062688622137344,StigmabaseN,Stigmabase | NO —  New Federal Funding to Strengthen Nunatsiavut's Capacity to Address Climate Change Impacts - This knowledge exchange projects aims at bringing First Nation representatives from the Northwest Territories to Nunatsiavut to build capacity… https://t.co/J7j0HAsm82,2018-02-20 21:31:08+00:00,Ireland | Scotland | Inuit | Skandinavien,Ireland
966062265622548481,annemariayritys,"What are some of the implications of climate change and changes in UV radiation for human health? https://t.co/ghgHOKuPXT #climatechange #climateaction
#environment
#energy https://t.co/DfviFikdKE",2018-02-20 21:29:27+00:00,"Tampere, Finland",Finland
967186904746745856,annemariayritys,"What Do You Know About Nuclear Energy? Learn more here: https://t.co/oTcbGOB7WY #climatechange #climateaction
#environment
#energy https://t.co/HrzkNze79H",2018-02-23 23:58:22+00:00,"Tampere, Finland",Finland
967185272474611712,Nano_coin,"Trump should start thinking about how history will remember him

Donald Trump's decision on the climate change accord will touch all our lives -- and the lives of our children perhaps more profoundly than we can imagine. It won't just change the weathe https://t.co/RzWYuU4uSh",2018-02-23 23:51:53+00:00,"Altea, Spain",Spain
967185058615480321,UlrikaBarkstrom,"Lifechanging ...?!
A must read! 😃 https://t.co/gA7ME9Kb1j

#money #sustainability #aid #tech #innovation #business #security #climatechange https://t.co/plr1POICGi",2018-02-23 23:51:02+00:00,"Töreboda, Sweden",Sweden
967184852238905345,annemariayritys,"What are some of the most significant impacts of climate change upon human beings? https://t.co/nb9jeqOkzU #climatechange #climateaction
#environment
#energy https://t.co/33882wRipG",2018-02-23 23:50:12+00:00,"Tampere, Finland",Finland
967184818919403521,UlrikaBarkstrom,"Fun &amp; Inspiring!
A must read! 😃 https://t.co/DwxwH1QSsR

#money #sustainability #aid #tech #innovation #business #security #climatechange",2018-02-23 23:50:04+00:00,"Töreboda, Sweden",Sweden
967183807496499200,piripuu,Trump’s European climate change critics fuel U.S. coal boom https://t.co/3uQSqDZzso,2018-02-23 23:46:03+00:00,Germany,Germany
967182626430865409,annemariayritys,"What Are Greenhouse Gases? Learn more here: https://t.co/6Bt7GixnKA #climatechange #climateaction
#environment
#energy https://t.co/yCIH9KQpy1",2018-02-23 23:41:22+00:00,"Tampere, Finland",Finland
967182484797575169,TuuriMatias,@TommiSeppala Samankaltaista raporttia voin antaa täältä Berliinistä. Historiallisen kylmiä öitä helmikuulle. @realDonaldTrump The Climate Change is Real!,2018-02-23 23:40:48+00:00,"Berlin, Germany",Germany
